0,0x7a7bb3c37f63f54421065ab9559cf7e8dda38f70caa557b825f7947533e9476d,0x0000000000000000000000000000000000000000,0,240000000,0
1,0x8b5a3c249c5c08915cd1c85a1e5756658e8ce46ae72427491433f04efcc8bec0,0x8264dC2DF8CCbE039cFC706D08c87d98e2BdaEeD,87,240000000,18672288
2,0xe11bc4711c68d2a6095302825188f96877f0da10e067cebf4356a42256374991,0x8264dC2DF8CCbE039cFC706D08c87d98e2BdaEeD,0,240000000,0
3,0x3fe2722a3b509918aadcd013f1776e529eefc7c982ab3696ab359f9af7e35f61,0x8264dC2DF8CCbE039cFC706D08c87d98e2BdaEeD,0,240000000,0
4,0xa11e2043d7013db8da6b2da38d0186e1970e4b0e78cf0b6f5b660ba88fdea7bd,0x8264dC2DF8CCbE039cFC706D08c87d98e2BdaEeD,0,240000000,0
5,0xec8d3370f60b6d2135c197c4bae517ef9c5c5c35ef72f6131586b95f703f1b37,0x8264dC2DF8CCbE039cFC706D08c87d98e2BdaEeD,0,240000000,0
6,0xc927a6af524d194ce798b556c46c41ea7db950ab3b64ec7df4703baba5d36335,0x8264dC2DF8CCbE039cFC706D08c87d98e2BdaEeD,3,240000000,643872
7,0x074a058ef783f7bf07791d09f224eb195b77e710eeeac791cf701afc4d405e58,0x87EA027bda730e38e3535567EEEF9474778767B9,45,240000000,9658080
8,0x9f086e5184f45a924448eb3f15705baf7fbf3e9ca63dc2efaeaddd76b1123613,0x737F1513Ae8881a0EC9513bcDEb614D74e835A78,0,240000000,0
9,0x4e34d67bb2e71c3713ee9ad530f2909a7f773047a467147784ea28a3ed02f915,0x87EA027bda730e38e3535567EEEF9474778767B9,0,240000000,0
10,0x6684a082196b1b7f9312f2d6a548af7875c01f1fa45fcbe7165a6dddc153feee,0x737F1513Ae8881a0EC9513bcDEb614D74e835A78,3,240000000,643872
11,0x95c3b6d7af3db1034db00aa5ba687fc30db01d2755ed50ca4cd1200f0b62b596,0x87EA027bda730e38e3535567EEEF9474778767B9,0,240000000,0
12,0xbcb0c54d15881611bce5a2e10ea2b2d41aa19fd253c8de878760cae02824602a,0x737F1513Ae8881a0EC9513bcDEb614D74e835A78,0,240000000,0
