totalBlocks,delay,avgHonestExTime,avgHonestProcTime,expFraction,actFraction,cfi
951,0.011,165.6736886701542,169.92710607474987,0.32976301873609176,0.31043507043866053,0.030262406209745116
951,0.122,2430.3815609401536,2437.687234806617,0.32976301873609176,0.34978214809034763,0.034401575150758396
951,0.205,5199.0384158589695,5207.450140614038,0.32976301873609176,0.3929901272460224,0.027570624949149088
