Experiment Start Time2020-03-14 14:39:59.939290
100,2020-03-14 14:41:18.956692
106,2020-03-14 14:42:37.178319
109,2020-03-14 14:43:52.757464
114,2020-03-14 14:45:08.397737
120,2020-03-14 14:46:25.985114
125,2020-03-14 14:47:42.319600
129,2020-03-14 14:48:59.093088
133,2020-03-14 14:50:15.184897
138,2020-03-14 14:51:31.950977
146,2020-03-14 14:52:49.224495
149,2020-03-14 14:54:04.750610
152,2020-03-14 14:55:20.209300
155,2020-03-14 14:56:35.806437
160,2020-03-14 14:57:52.936085
164,2020-03-14 14:59:09.165267
167,2020-03-14 15:00:25.152358
171,2020-03-14 15:01:41.066850
175,2020-03-14 15:02:57.940103
178,2020-03-14 15:04:13.582692
182,2020-03-14 15:05:29.057271
187,2020-03-14 15:06:45.568676
192,2020-03-14 15:08:02.668194
197,2020-03-14 15:09:19.467718
205,2020-03-14 15:10:37.466515
206,2020-03-14 15:11:52.616584
212,2020-03-14 15:13:09.903711
216,2020-03-14 15:14:26.645067
216,2020-03-14 15:15:41.035024
218,2020-03-14 15:16:56.301149
219,2020-03-14 15:18:11.570546
222,2020-03-14 15:19:27.034767
227,2020-03-14 15:20:42.631247
234,2020-03-14 15:21:57.792375
237,2020-03-14 15:23:12.976197
240,2020-03-14 15:24:28.832501
245,2020-03-14 15:25:44.722129
249,2020-03-14 15:26:59.829549
256,2020-03-14 15:28:16.826060
262,2020-03-14 15:29:33.726719
265,2020-03-14 15:30:51.824633
273,2020-03-14 15:32:14.336713
277,2020-03-14 15:33:34.876770
281,2020-03-14 15:34:56.398867
285,2020-03-14 15:36:17.349477
287,2020-03-14 15:37:37.446069
289,2020-03-14 15:38:57.825647
293,2020-03-14 15:40:19.403089
296,2020-03-14 15:41:40.265429
299,2020-03-14 15:43:01.882469
302,2020-03-14 15:44:23.348648
306,2020-03-14 15:45:45.396579
307,2020-03-14 15:47:06.241670
310,2020-03-14 15:48:29.284548
315,2020-03-14 15:49:52.389882
319,2020-03-14 15:51:15.070145
322,2020-03-14 15:52:37.943598
326,2020-03-14 15:54:00.781425
330,2020-03-14 15:55:24.456771
334,2020-03-14 15:56:47.985091
339,2020-03-14 15:58:12.289092
345,2020-03-14 15:59:36.503248
354,2020-03-14 16:01:01.870245
362,2020-03-14 16:02:27.195155
366,2020-03-14 16:03:51.452577
371,2020-03-14 16:05:16.316420
378,2020-03-14 16:06:43.978685
383,2020-03-14 16:08:09.168294
389,2020-03-14 16:09:34.231592
393,2020-03-14 16:10:59.651276
397,2020-03-14 16:12:26.416633
401,2020-03-14 16:13:52.648636
406,2020-03-14 16:15:19.197043
409,2020-03-14 16:16:44.260051
413,2020-03-14 16:18:09.567809
416,2020-03-14 16:19:35.813106
423,2020-03-14 16:21:03.927537
427,2020-03-14 16:22:30.020695
434,2020-03-14 16:23:58.886730
437,2020-03-14 16:25:25.525858
442,2020-03-14 16:26:53.919110
444,2020-03-14 16:28:20.604705
448,2020-03-14 16:29:48.454312
453,2020-03-14 16:31:16.220226
460,2020-03-14 16:32:44.279266
467,2020-03-14 16:34:12.977611
474,2020-03-14 16:35:42.338252
477,2020-03-14 16:37:09.796781
479,2020-03-14 16:38:37.002786
484,2020-03-14 16:40:06.266043
488,2020-03-14 16:41:34.383789
494,2020-03-14 16:43:04.296065
497,2020-03-14 16:44:32.650517
503,2020-03-14 16:46:02.982069
509,2020-03-14 16:47:32.803023
511,2020-03-14 16:49:01.132776
518,2020-03-14 16:50:32.253299
520,2020-03-14 16:52:01.111440
525,2020-03-14 16:53:32.031498
529,2020-03-14 16:55:02.040218
533,2020-03-14 16:56:31.866797
537,2020-03-14 16:58:02.038031
544,2020-03-14 16:59:36.416058
550,2020-03-14 17:01:07.741934
555,2020-03-14 17:02:39.600963
556,2020-03-14 17:04:09.889191
560,2020-03-14 17:05:41.535051
565,2020-03-14 17:07:13.759160
568,2020-03-14 17:08:44.103490
572,2020-03-14 17:10:16.512403
579,2020-03-14 17:11:51.203277
584,2020-03-14 17:13:23.231122
593,2020-03-14 17:14:56.850866
596,2020-03-14 17:16:28.133908
600,2020-03-14 17:18:01.402107
602,2020-03-14 17:19:35.729599
608,2020-03-14 17:21:11.417031
612,2020-03-14 17:22:46.484309
619,2020-03-14 17:24:20.117998
625,2020-03-14 17:25:53.811651
629,2020-03-14 17:27:27.314289
633,2020-03-14 17:29:01.472048
638,2020-03-14 17:30:36.438886
642,2020-03-14 17:32:11.138310
645,2020-03-14 17:33:45.239876
650,2020-03-14 17:35:21.698153
657,2020-03-14 17:36:57.072272
661,2020-03-14 17:38:30.640185
668,2020-03-14 17:40:07.823763
