Experiment Start Time2020-03-14 08:12:50.684823
100,2020-03-14 08:14:06.979449
106,2020-03-14 08:15:21.966671
108,2020-03-14 08:16:36.730134
113,2020-03-14 08:17:52.927736
116,2020-03-14 08:19:07.803418
123,2020-03-14 08:20:23.290279
130,2020-03-14 08:21:39.561570
133,2020-03-14 08:22:54.626019
138,2020-03-14 08:24:10.290666
145,2020-03-14 08:25:25.960447
149,2020-03-14 08:26:41.101324
151,2020-03-14 08:27:56.253570
155,2020-03-14 08:29:11.548296
160,2020-03-14 08:30:27.449511
164,2020-03-14 08:31:43.066560
171,2020-03-14 08:32:58.810308
174,2020-03-14 08:34:13.915432
179,2020-03-14 08:35:29.220919
186,2020-03-14 08:36:45.017292
191,2020-03-14 08:38:00.875751
198,2020-03-14 08:39:16.889934
199,2020-03-14 08:40:31.452652
203,2020-03-14 08:41:46.627947
206,2020-03-14 08:43:01.509725
210,2020-03-14 08:44:16.698230
214,2020-03-14 08:45:31.967386
219,2020-03-14 08:46:47.328562
224,2020-03-14 08:48:02.553102
226,2020-03-14 08:49:17.191499
231,2020-03-14 08:50:32.058090
239,2020-03-14 08:51:47.536396
243,2020-03-14 08:53:02.961352
246,2020-03-14 08:54:17.907403
250,2020-03-14 08:55:33.229645
257,2020-03-14 08:56:48.956606
261,2020-03-14 08:58:04.286274
265,2020-03-14 08:59:19.569063
268,2020-03-14 09:00:34.780311
272,2020-03-14 09:01:51.402500
280,2020-03-14 09:03:12.118484
284,2020-03-14 09:04:32.389968
289,2020-03-14 09:05:52.873556
294,2020-03-14 09:07:13.677726
298,2020-03-14 09:08:33.683124
301,2020-03-14 09:09:53.599957
305,2020-03-14 09:11:14.034664
312,2020-03-14 09:12:35.105403
313,2020-03-14 09:13:55.137521
318,2020-03-14 09:15:15.802891
322,2020-03-14 09:16:36.476323
327,2020-03-14 09:17:58.532888
332,2020-03-14 09:19:20.444017
336,2020-03-14 09:20:42.394626
342,2020-03-14 09:22:05.071509
346,2020-03-14 09:23:27.201828
350,2020-03-14 09:24:49.324662
353,2020-03-14 09:26:11.010176
357,2020-03-14 09:27:34.838365
362,2020-03-14 09:28:57.276964
367,2020-03-14 09:30:20.032178
374,2020-03-14 09:31:43.265857
378,2020-03-14 09:33:05.727128
383,2020-03-14 09:34:28.724144
386,2020-03-14 09:35:52.101378
387,2020-03-14 09:37:14.843023
390,2020-03-14 09:38:38.134387
399,2020-03-14 09:40:03.246975
406,2020-03-14 09:41:28.027038
411,2020-03-14 09:42:52.332049
413,2020-03-14 09:44:15.947503
416,2020-03-14 09:45:39.820618
420,2020-03-14 09:47:04.722121
428,2020-03-14 09:48:30.603894
431,2020-03-14 09:49:54.564156
433,2020-03-14 09:51:19.083777
437,2020-03-14 09:52:44.566253
441,2020-03-14 09:54:10.673589
445,2020-03-14 09:55:36.019705
451,2020-03-14 09:57:02.190698
453,2020-03-14 09:58:27.496225
459,2020-03-14 09:59:53.603808
465,2020-03-14 10:01:19.850818
470,2020-03-14 10:02:46.259252
474,2020-03-14 10:04:12.390549
481,2020-03-14 10:05:39.001896
484,2020-03-14 10:07:05.332897
488,2020-03-14 10:08:32.786290
491,2020-03-14 10:09:59.713622
494,2020-03-14 10:11:27.122954
500,2020-03-14 10:12:56.106138
505,2020-03-14 10:14:23.545929
509,2020-03-14 10:15:51.506121
515,2020-03-14 10:17:20.792929
518,2020-03-14 10:18:48.607240
522,2020-03-14 10:20:17.212229
526,2020-03-14 10:21:45.142876
528,2020-03-14 10:23:12.962148
530,2020-03-14 10:24:41.185774
531,2020-03-14 10:26:09.409199
535,2020-03-14 10:27:39.315605
541,2020-03-14 10:29:09.460470
547,2020-03-14 10:30:41.009642
551,2020-03-14 10:32:10.876929
559,2020-03-14 10:33:41.922495
564,2020-03-14 10:35:12.767150
571,2020-03-14 10:36:43.310142
577,2020-03-14 10:38:14.230378
582,2020-03-14 10:39:45.431639
584,2020-03-14 10:41:15.155884
592,2020-03-14 10:42:47.298453
600,2020-03-14 10:44:19.952908
605,2020-03-14 10:45:52.114775
613,2020-03-14 10:47:24.187946
618,2020-03-14 10:48:56.190554
621,2020-03-14 10:50:28.102754
625,2020-03-14 10:52:00.082610
629,2020-03-14 10:53:32.343659
632,2020-03-14 10:55:03.878703
636,2020-03-14 10:56:36.170149
642,2020-03-14 10:58:09.157264
648,2020-03-14 10:59:42.616678
655,2020-03-14 11:01:15.796332
658,2020-03-14 11:02:47.791567
664,2020-03-14 11:04:21.639171
671,2020-03-14 11:05:56.599667
675,2020-03-14 11:07:29.326025
679,2020-03-14 11:09:03.150051
684,2020-03-14 11:10:36.382912
691,2020-03-14 11:12:10.487445
695,2020-03-14 11:13:44.880790
700,2020-03-14 11:15:20.662356
704,2020-03-14 11:16:55.841612
711,2020-03-14 11:18:31.415009
718,2020-03-14 11:20:06.696241
722,2020-03-14 11:21:42.462985
727,2020-03-14 11:23:17.367199
735,2020-03-14 11:24:54.607644
737,2020-03-14 11:26:29.248292
741,2020-03-14 11:28:04.438555
745,2020-03-14 11:29:39.936869
748,2020-03-14 11:31:15.717708
751,2020-03-14 11:32:52.057788
757,2020-03-14 11:34:29.896414
763,2020-03-14 11:36:06.976634
768,2020-03-14 11:37:44.809713
772,2020-03-14 11:39:22.068589
775,2020-03-14 11:40:59.598160
778,2020-03-14 11:42:36.981298
786,2020-03-14 11:44:15.312604
791,2020-03-14 11:45:52.871888
796,2020-03-14 11:47:30.267325
804,2020-03-14 11:49:09.081350
806,2020-03-14 11:50:47.076070
811,2020-03-14 11:52:26.772188
816,2020-03-14 11:54:06.069460
821,2020-03-14 11:55:44.785378
829,2020-03-14 11:57:25.451726
831,2020-03-14 11:59:05.334223
835,2020-03-14 12:00:45.209465
841,2020-03-14 12:02:25.429509
843,2020-03-14 12:04:04.969663
847,2020-03-14 12:05:44.741583
852,2020-03-14 12:07:25.104917
857,2020-03-14 12:09:06.830762
861,2020-03-14 12:10:47.104723
867,2020-03-14 12:12:28.104079
871,2020-03-14 12:14:08.493583
875,2020-03-14 12:15:49.460764
881,2020-03-14 12:17:30.995720
884,2020-03-14 12:19:12.001226
890,2020-03-14 12:20:53.292633
896,2020-03-14 12:22:35.985719
900,2020-03-14 12:24:17.893310
907,2020-03-14 12:26:01.223592
910,2020-03-14 12:27:43.724307
912,2020-03-14 12:29:25.437730
918,2020-03-14 12:31:08.851353
924,2020-03-14 12:32:52.481488
929,2020-03-14 12:34:35.148409
932,2020-03-14 12:36:18.552762
933,2020-03-14 12:38:01.342462
939,2020-03-14 12:39:47.455899
943,2020-03-14 12:41:31.410168
949,2020-03-14 12:43:17.058672
952,2020-03-14 12:45:00.662638
956,2020-03-14 12:46:45.527222
957,2020-03-14 12:48:28.959695
962,2020-03-14 12:50:14.357742
966,2020-03-14 12:52:00.811300
972,2020-03-14 12:53:47.129282
974,2020-03-14 12:55:31.526560
981,2020-03-14 12:57:17.763786
987,2020-03-14 12:59:03.573283
990,2020-03-14 13:00:50.689290
998,2020-03-14 13:02:38.776031
1001,2020-03-14 13:04:24.818679
1005,2020-03-14 13:06:10.826383
1011,2020-03-14 13:07:58.344760
1018,2020-03-14 13:09:45.339580
1030,2020-03-14 13:11:33.669339
1035,2020-03-14 13:13:21.420189
1039,2020-03-14 13:15:08.975670
1044,2020-03-14 13:16:57.264680
1046,2020-03-14 13:18:44.127236
1050,2020-03-14 13:20:32.706617
