0,0xf56d446a20e0be8bb5216cec0d6bae90857dfdf8d3322e7b82829602506090bf,0x0000000000000000000000000000000000000000,0,240000000,0
1,0x72d120f5a1e9a29ec55246851cd927c2685627c23740d0a20977e08776b73cd8,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,99,240000000,21247776
2,0x5669404669ccb94315964b95373a0fd106be58445b90eae45a0e50b5029fe781,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
3,0xe0690492a0575147dccf3483bc581c3bf31332ce5664a590f71cb5e50fa207e8,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
4,0xc3a0a590da5d3bf7e7652168633eaf5aa74d64b3189a148ba4c563c1e94454ad,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
5,0xec9d444adbd1c95b397473c2fb433c897a769f079426d215769c37f9bbca23de,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
6,0x4241126a3e0255850d40b0dfd28960daebaf13c39cb30ef9a2662508fc17b14a,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
7,0x99b4e664eaa87aad26d78869e97186de4f960dc9c8074c79ae830f4626aa41e4,0xC21F979ABF3aee74B58BE6F0d6f463710eAc5380,3,240000000,643872
8,0x555089c0c168f8e6d241ab9da7e90501fd795446762f179b3d57bd300564a686,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
9,0x38980767160e3da05197cd0731885262bdaac41813125c4f29bb03af98cfb340,0xC21F979ABF3aee74B58BE6F0d6f463710eAc5380,6,240000000,1287744
10,0x4e6936af8de4b5fcda81a94551764f5a54a832bb050e40bc46db26a921594c0a,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
11,0x09a9a543ac349a4b7a0e2e37450121b8d73762608fbd4b3b1123ca3182af3607,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
12,0x9ed31565416932488ee774984758d7593d0459bc7b0c06c7602753c7c84df326,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
13,0x96f3a5d468bfc0223a8a9f3d0ddaeb58309a2ff5f0f0a539d3ac7cdb140f0a98,0xB9f710D665612029F9105C49a757Cc6550c0b507,3,240000000,643872
14,0x3a7e24062e8ce20f0cc584110b0cbfe7d40e00710c76f287bc9fee765baa7bee,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
15,0x7f83178402d98bd254504fde8524d32c59a10fbc58d11499161fe1713aeec97f,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
16,0x83510ad40a974fc6029b65b2f79f623e770ef7dc71b6afb3aaeb9c02f6528877,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
17,0x3b855434bfc7bc7326161baa7e426b4e645e69e9d4b1c7d46bae24dfd216349e,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
18,0x17280a8897c4bb9a0daa639617198597fe81bbf6b8891fba7124731d673b3d92,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
19,0xe9ddfc838309526f82819a96f70db4e2396b98b7d65e49ef6a5b7b5375941f7c,0xC21F979ABF3aee74B58BE6F0d6f463710eAc5380,0,240000000,0
20,0x1c1ecad75246d9fe85da89e72532b9a0b95bcbd409574ad0f80a345608074cb1,0x8817c7e5B6C18B0435972a71A8a23C45f42512dC,0,240000000,0
21,0xef31ab8e258bbffe212caeffba2940745cc942c503f3f75f8570288f80cadedf,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,0,240000000,0
22,0x38c4c4ea543dc5d334786be046c78e29293bab7b7975f45bb70af1909be5562e,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,16,240000000,8303236
23,0x62eab1d35288e86c3722d4ab19aeaad9857096e50d66518be2c22e3a448d1503,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,166,240000000,239048432
24,0xeb976272df59aede1ab1d1830879630bbc2f1f71b30d7b7d1472689648d4f1e4,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,166,240000000,239131822
25,0x6b0c28d36598c989698b58e7b333a72d47e4a70a017fbdf71067614ebdd55c91,0xbd611E337D54dfdbe9A052Fe689a7486cB59156c,166,240000000,239081903
