0x9bf3fbf3f3b8f6b4142a1d741513505dd6ac764c00dbbaffd3873c3667bc7552 47 0 240000000 0 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 15.625s
0x54fde7eacbae888bb8c781ac183dc639a4393fb6acd611d334b442cfdc5966ab 71 0 240000000 0 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 4.655s
0x687ad846f02499566a3622c6042217f8a495d86ddec86d6cdaf003ec89990bdd 80 0 240000000 0 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 15.288s
0xf8241f0350a28046f5aadb438504a0105851c1984bae37368c1f8e83e05af627 102 52 240000000 239090127 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 14.415s
0x4627ecc43f6e9c4a6de11e62d4dc91c002eccef2fdfa8eeb98e1957edb27fb15 110 58 240000000 239090127 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 21.292s
0xd8d6bc493b913eede10aa2a52be5be4af8a814c137c960ba4fcb8cd5d1429870 125 114 240000000 239090127 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 32.996s
0x9e9975e6ca6093418ffd07087b2e9f5ce6a1f89dac335626f6ac6c8837f7e1b5 148 0 240000000 239123598 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 8.063s
0x552eb2183580396cb3fde254daf12c4b306fac424ed947b1a016aabfd3d72db9 152 166 240000000 239090127 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 36.694s
0x2844c2a325dcf9a23afac6d9b99b96f5de38c74c0c5cbbe5da181dbbbcbbb4e3 189 18 240000000 239081903 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 2.635s
0xe1f9221ec61c741d24e404f9b355a4eeef58c13b1cb7fb9fe7a66c416be61465 238 166 240000000 239123598 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 7.544s
0xf68be96a62abaf346671ebd3a4ba7c2ab2eb0e62a461de40ac009302abd638d8 297 166 240000000 239090127 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 1.367s
0x4cb7235740c17c5abdf658ab5b02c87f49e7a4866b4c1986da9d316e728f0448 315 166 240000000 239090127 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 574.784ms
0xe66fbd0578c460a630187fc69b862d324a1b406a5b2496761d4a9b79b4cf8cca 322 65 240000000 239081903 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 3.634s
0xec79641b3d5d2a2497efa9d5260f308cb4031f279894e553075639ffbd67e532 337 34 240000000 239081903 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 14.264s
0xa6d97d3982f20770ee7db73040237b16cf5c1a78bbdd7ee685bd320937549311 387 83 240000000 239081903 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 13.324s
0x0707259cecc1a2bfbe3da5023370dd53f9497aedeca7b724c6dd3c6e2f0bdcfe 394 12 240000000 239081903 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 8.083s
0x481ab8d9704f1f4261b88a66df0effc4427175cbd9a9ce6dc9692df47874515c 410 124 240000000 239123598 0xa73e4cDEC8CeE1E8102523c9f4219eFca1301868 16.958s
